thumbnail,title,stars,preferredBadge,promotedBadge,location,subwayAccess,sustainability,distanceFromCenter,highlights,link,price_taxesAndCharges,price_currency,price_value,rating_score,rating_scoreDescription,rating_reviews,marketplace
https://cf.bstatic.com/xdata/images/hotel/square200/448152134.webp?k=f7906a3052587c499c4a40f4360a2070f08bc3eec04eccc53798651e3cf4bc2f&o=&s=1,ADELANTE Boutique Hotel,,False,False,"Mitte, Berlin",True,,1.7,Adelante Standard,https://www.booking.com/hotel/de/adelante.html?lang=en-us,,$,143,8.8,Excellent,768.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/183465595.webp?k=dfb28a500b9b2c8b97d45566cca37b54c2f8be41072da49701a8e42455c5c6e1&o=&s=1,Apartments im Thüringer Hof,3.0,True,False,"Neukölln, Berlin",True,,5.6,Comfort Apartment,https://www.booking.com/hotel/de/apartment-im-thuringer-hof.html?lang=en-us,,$,154,7.4,Good,198.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/47450450.webp?k=21de8f69b06bd68c233f515b7ea922d26c9f313074419a1d36581d82c0db8b80&o=&s=1,Hotel Eckstein,,False,False,"Steglitz-Zehlendorf, Berlin",False,,7.1,Double Room,https://www.booking.com/hotel/de/berlineckstein.html?lang=en-us,7.0,$,142,6.3,Review score,537.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/375903525.webp?k=95218b3ad3bc45c4ba9b6ac81139b705bc285c27ef68751df43e26be02f9f131&o=&s=1,Modern and new designer flat in Charlottenburg,3.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,4.8,One-Bedroom Apartment,https://www.booking.com/hotel/de/central-calm-bright-new-designer-flat.html?lang=en-us,,$,81,7.3,Good,8.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/407461584.webp?k=c63010d7df7c460636d01fa036d9dedd0f39d697b75a449b256bd2688d7e9d48&o=&s=1,Telegraphenamt,,False,False,"Mitte, Berlin",True,,1.4,Double Room,https://www.booking.com/hotel/de/telegraphenamt-berlin128.html?lang=en-us,11.0,$,221,8.5,Very Good,80.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/211816751.webp?k=b388da6d6f0caabac8b35afb6c3deda61a3df78f4bcf0a994b4496ec3aa725c1&o=&s=1,Hotel Eden am Zoo,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,3.7,Standard Double or Twin Room,https://www.booking.com/hotel/de/edenamzoo.html?lang=en-us,,$,76,5.6,Review score,1143.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/343058256.webp?k=aa1f608089ce206ac11f9ec95b8cc479e9da02d84a9278453dc01c8021fc125d&o=&s=1,Pfefferbett Hostel,,False,False,"Prenzlauer Berg, Berlin",True,,2.9,Double Room,https://www.booking.com/hotel/de/pfefferbett-hostel.html?lang=en-us,,$,101,8.8,Excellent,1948.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/69599059.webp?k=e6f20ad3463e7736927f0d476da577329870792b68f4b32c088f2a5869ddb350&o=&s=1,Hotel-Pension Michele,3.0,False,False,"Tempelhof-Schöneberg, Berlin",True,,2.6,Double Room or Twin Room,https://www.booking.com/hotel/de/pension-mishel.html?lang=en-us,,$,104,8.5,Very Good,314.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/71890099.webp?k=ac1850d23a0b0fec36221e5edbc4bdf452269131fb89a150d8843301bef34374&o=&s=1,City Guesthouse Pension Berlin,,False,False,"Prenzlauer Berg, Berlin",True,,4.2,Double Room,https://www.booking.com/hotel/de/city-guesthouse-pension-berlin-berlin.html?lang=en-us,,$,120,7.5,Good,466.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/152481607.webp?k=acbb2beebb13ab72cfba69a96a47114bb7301c1d52d4eb6fd3cfc414d6f09489&o=&s=1,Apartment Abendstern,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,5.1,Standard Studio,https://www.booking.com/hotel/de/apartment-abendstern.html?lang=en-us,,$,89,6.3,Review score,482.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/70150794.webp?k=328fccf1b361575968bb7e2054416fc7f62e8dfd9684aadeac727a9de5f4fd08&o=&s=1,Pension Central Hostel Berlin,,False,False,"Prenzlauer Berg, Berlin",False,,5.1,Double Room with Shared Bathroom,https://www.booking.com/hotel/de/central-hostel-berlin.html?lang=en-us,,$,71,7.4,Good,431.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/166830602.webp?k=98fde85359f0f9233ff7e88858077a01ef4e236b29029f2db11d72b9139f947c&o=&s=1,Hotel Brandies an der Messe,3.0,True,False,"Charlottenburg-Wilmersdorf, Berlin",True,,6.5,Comfort Double Room,https://www.booking.com/hotel/de/brandiesberlin.html?lang=en-us,,$,246,8.6,Excellent,948.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/251885551.webp?k=fd755f6cc14fc90612c9704956b09b7e8a37c3f28878a69f346e0fc9f0810605&o=&s=1,Mercure Hotel & Residenz Berlin Checkpoint Charlie,4.0,False,False,"Mitte, Berlin",True,,1.4,Large Double Room,https://www.booking.com/hotel/de/mercurecheckpointcharlie.html?lang=en-us,,$,164,8.5,Very Good,3259.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/298663402.webp?k=676ba056250628ee95f25819f538832f8a4edca200e254af9276e2c43a14ce92&o=&s=1,numa I Nook Rooms & Apartments,,False,False,"Mitte, Berlin",True,,1.8,Superior Double Room,https://www.booking.com/hotel/de/frederics-serviced-apartment.html?lang=en-us,,$,132,8.6,Excellent,1397.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/343316254.webp?k=b0b6f102213b1553da936db70ae2850f60bd5b4bf457c5eaeb785edd03c563ed&o=&s=1,Hotel Gasteiner Hof,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,4.8,Superior King Room,https://www.booking.com/hotel/de/gasteinerhof.html?lang=en-us,4.0,$,87,6.7,Review score,470.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/31126761.webp?k=4ca2a3b8066e49519da0f62d95e968495ec7fee78a21de54e6bbb222c57694db&o=&s=1,Kurfürst am Kurfürstendamm,3.0,True,False,"Charlottenburg-Wilmersdorf, Berlin",False,,4.2,Double Room with Private External Bathroom,https://www.booking.com/hotel/de/kurfuerst.html?lang=en-us,,$,167,7.2,Good,644.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/443533378.webp?k=097d0aacf181e4660ff13aedffa380d657dcb3cfea873cd9bfb635a9f92b2bf7&o=&s=1,Mercure Berlin Wittenbergplatz,4.0,False,False,"Tempelhof-Schöneberg, Berlin",True,,2.9,Standard Queen Room with Accessible Bathroom,https://www.booking.com/hotel/de/mercure-berlin-wittenbergplatz.html?lang=en-us,,$,178,8.6,Excellent,3110.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/387169646.webp?k=90c0ac8e3c311768208d8cc604b88c197ddec5d20374488a128c7d59142c20e1&o=&s=1,BIG MAMA Berlin,,False,False,"Mitte, Berlin",True,,4.7,Standard Double Room,https://www.booking.com/hotel/de/big-mama.html?lang=en-us,,$,95,8.1,Very Good,1160.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/266935633.webp?k=312d3c65f65219d2115986edecea3d482d1ec50162e9b3edf3a72ac6d9cd731b&o=&s=1,Lulu Guldsmeden,,False,False,"Mitte, Berlin",True,,1.6,Comfy,https://www.booking.com/hotel/de/lulu-guldsmeden.html?lang=en-us,,$,144,8.2,Very Good,875.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/332167364.webp?k=fb4a783f0c14268a932957a6e2d4daaa85967c97a6c7c124793ddcdcc489b399&o=&s=1,Eastern & Western Comfort Hotelboat,,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,4.8,Double Cabin 2nd Class - Eastern Comfort Ship,https://www.booking.com/hotel/de/eastern-comfort-hostel-boat.html?lang=en-us,,$,113,8.2,Very Good,1328.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/98534608.webp?k=43c7d6fbe66e629e79608db1c6d8d8d1c06ece06d2d8825364c6bce6c77663d5&o=&s=1,Abba Berlin Hotel,4.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,,4.2,Double or Twin Room,https://www.booking.com/hotel/de/abba-berlin.html?lang=en-us,6.0,$,114,8.0,Very Good,3961.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/11656086.webp?k=c9994e5824c8aeee4ce0ae9efdf7c9fd347222a4e3d01656030012dd31dc65c8&o=&s=1,Hotel Forsthaus,,False,False,"Steglitz-Zehlendorf, Berlin",False,,20.2,Double or Twin Room,https://www.booking.com/hotel/de/forsthauscon.html?lang=en-us,6.0,$,120,6.7,Review score,246.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/117703105.webp?k=1ddfeb8f1c35e8a451de1f5ff255bb197d895e12633d6cbc5be019d7e5276989&o=&s=1,Solitaire Hotel,,False,False,"Pankow, Berlin",False,,6.8,Standard Double Room,https://www.booking.com/hotel/de/solitaire.html?lang=en-us,,$,142,8.1,Very Good,834.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/258704977.webp?k=2700979ecbc812f36d29e219bdb45210741bd321cff84f58fc1065d8725aae8f&o=&s=1,Alper Hotel am Potsdamer Platz,,False,False,"Mitte, Berlin",True,,1.6,Twin Room,https://www.booking.com/hotel/de/alper-motel-am-potsdamer-platz.html?lang=en-us,4.0,$,93,5.1,Review score,946.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/326880974.webp?k=2deb36d971412c8b3cfa644d260f691e9fe3483172efbc5d89c75dce95cac8eb&o=&s=1,Casa Camper Berlin,,True,False,"Mitte, Berlin",True,,2.1,Camper Room,https://www.booking.com/hotel/de/casa-camper-berlin.html?lang=en-us,,$,291,9.2,Wonderful,617.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/346452008.webp?k=019a89a7a7556e229eeac0cc3bf73a1621bf91b9d21b2f8f0924e6053c63cbb7&o=&s=1,greet Berlin Alexanderplatz,,False,False,"Mitte, Berlin",True,,2.8,Superior Twin Room,https://www.booking.com/hotel/de/greet-berlin-alexanderplatz.html?lang=en-us,2.0,$,126,7.7,Good,811.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/243211909.webp?k=e07a1b9218e4eca2289bd891c5d531edf4be6ce2777a94afbd7184085e81fc49&o=&s=1,Hotel Neuer Fritz,,True,False,"Mitte, Berlin",True,,1.1,Triple Standard,https://www.booking.com/hotel/de/artist-riverside-spa.html?lang=en-us,,$,166,7.8,Good,1828.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/1861884.webp?k=094229170ceab2260a73b1a8f1f7f530602952ac32679f58f7d81c7fb5653431&o=&s=1,Hotel Albertin,,False,False,"Pankow, Berlin",False,,6.6,Double Room,https://www.booking.com/hotel/de/albertin.html?lang=en-us,,$,104,6.5,Review score,618.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/132138520.webp?k=7a473155c788b5505bd67c17021a74e319706185d04720c0c8fae7a09382d031&o=&s=1,Neu-Helgoland,,False,False,"Treptow-Köpenick, Berlin",False,,22.9,Double Room,https://www.booking.com/hotel/de/neu-helgoland.html?lang=en-us,6.0,$,113,8.4,Very Good,399.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/146925455.webp?k=2f5e77ef1d97f56d34f7056a462c08cacd74dd3e488da6602cf4779bb169e5ab&o=&s=1,Sunflower Hostel Berlin,,False,False,"Friedrichshain-Kreuzberg, Berlin",False,,4.7,Twin Room with Shared Bathroom,https://www.booking.com/hotel/de/sunflower-hostel.html?lang=en-us,4.0,$,72,7.9,Good,1075.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/1223063.webp?k=e1c52aab678f88fac5d5e22d304d0ee01f043faab681b561646f2df3bfcea45f&o=&s=1,Lette'm Sleep Berlin,,False,False,"Prenzlauer Berg, Berlin",True,,4.2,2-Person Apartment,https://www.booking.com/hotel/de/lette-m-sleep-berlin.html?lang=en-us,,$,101,6.8,Review score,915.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/251059824.webp?k=225e90d2df3bea92e6b494c997a9bd1e8b386ef9446a6bef24bfa176ba02adad&o=&s=1,Amaya Motel,,False,False,"Neukölln, Berlin",True,,6.9,Standard Twin Room with Shared Bathroom,https://www.booking.com/hotel/de/amaya-motel.html?lang=en-us,4.0,$,77,7.5,Good,289.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/273696424.webp?k=c2cdfb2bf831832ff11c8b9880cbccf375727b3bede67b974e106343d0f66215&o=&s=1,Pension Amanda,3.0,False,False,"Reinickendorf, Berlin",False,,9.0,Double Room with Bathroom,https://www.booking.com/hotel/de/amanda-berlin.html?lang=en-us,,$,88,7.4,Good,394.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/292482936.webp?k=426e75c1fc29b4264dba28337713670bb70b36b93a4f0c45652011ee8bab713a&o=&s=1,H10 Ku'damm Lofts,4.0,True,True,"Charlottenburg-Wilmersdorf, Berlin",True,,3.4,Standard Loft for 2,https://www.booking.com/hotel/de/h10-ku-39-damm-lofts.html?lang=en-us,,$,197,8.4,Very Good,294.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/417182900.webp?k=c15cdc9a23e37971cf9e36ef2857984f9950aae6e8c99b493da5667163f15930&o=&s=1,DAS SCHMÖCKWITZ,3.0,False,False,"Treptow-Köpenick, Berlin",False,,26.9,Economy Double Room,https://www.booking.com/hotel/de/akademie-berlin-schmockwitz.html?lang=en-us,,$,98,6.1,Review score,1308.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/315499237.webp?k=c05e6b02d9c3376aac3c5d7a2ced2d6e1bdbfbce48f8a67be5309886f1aa1cbe&o=&s=1,Apartmenthaus Berlin Mitte,3.0,False,False,"Mitte, Berlin",True,,2.9,Deluxe Studio,https://www.booking.com/hotel/de/lovingly-furnished-apartment-with-good-transport-connections-in-berlin-mitte.html?lang=en-us,5.0,$,111,7.4,Good,1294.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/266738520.webp?k=c575c32226ef17eecf0209565ec273a9ebc10cfc8d5536ead78e9ba27f1fc1c5&o=&s=1,Boutique Hotel Sena,,False,False,"Spandau, Berlin",False,,13.3,Twin Room with Shared Bathroom,https://www.booking.com/hotel/de/pension-sena-de.html?lang=en-us,,$,69,7.4,Good,512.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/331857098.webp?k=1db64f0bdc390c0e87ce2510d36c365ec4dd1e9f2c4f0ebeaf614575d0e930f6&o=&s=1,COSY PANKOW HOMES - Studios mit Netflix,3.0,False,False,"Pankow, Berlin",False,,6.8,Studio with Balcony,https://www.booking.com/hotel/de/cosy-pankow-homes-studios-mit-netflix.html?lang=en-us,4.0,$,90,8.8,Excellent,137.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/231897160.webp?k=18b9d9d71b6d7bd6a2bba21047a4c1acee2002ab5f3b1250c26669fb4e732e9c&o=&s=1,Hotel Adele,3.0,False,False,"Prenzlauer Berg, Berlin",False,,3.6,Classic Double Room,https://www.booking.com/hotel/de/adele.html?lang=en-us,,$,115,7.5,Good,447.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/89018102.webp?k=4c1cafa5a0a4f78ef9025f6caad24447327fd284444863c87ddf1fa4f1a6b1e2&o=&s=1,enjoy hotel Berlin City Messe,,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,,5.8,Standard Double or Twin Room,https://www.booking.com/hotel/de/berlin-city-messe.html?lang=en-us,,$,86,6.7,Review score,793.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/426324773.webp?k=2fafaa29c307a3de1fe0618a5d1cf52959e63c5a5e3637246ed7759f04f89377&o=&s=1,Central Apartment in Heart of Berlin,3.0,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,5.2,One-Bedroom Apartment,https://www.booking.com/hotel/de/central-apartment-in-heart-of-berlin-berlin.html?lang=en-us,33.0,$,100,8.3,Very Good,3.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/129895987.webp?k=2f06d7af6eaf362e3e070177968533cd12fda526aa3c5d4789b803e18fec6b5c&o=&s=1,Hotel Oderberger,,False,False,"Prenzlauer Berg, Berlin",True,,3.3,Comfort Double Room,https://www.booking.com/hotel/de/oderberger.html?lang=en-us,10.0,$,210,8.3,Very Good,968.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/194841744.webp?k=db54055f8881c4dddc7881803c65f545a0b00e6fd657aa8390ee2c4da7c31b6e&o=&s=1,LV Rooms & Apartments am Lützowplatz,3.0,False,False,"Mitte, Berlin",True,,2.2,Double or Twin Room,https://www.booking.com/hotel/de/apartments-am-luetzowplatz.html?lang=en-us,4.0,$,88,6.2,Review score,151.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/3753440.webp?k=0dad2f75799310ed8ef398bcb306b2ab41ac72c904dd5a629f6d5d660301f54a&o=&s=1,Hotel 26,3.0,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,5.0,Double Room,https://www.booking.com/hotel/de/26.html?lang=en-us,,$,142,8.4,Very Good,801.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/371049809.webp?k=c2b9943eafd49af41c64abdfc11e74119d78eef12f9d3e836e1d40156b38f004&o=&s=1,MEININGER Hotel Berlin Alexanderplatz,,False,False,"Prenzlauer Berg, Berlin",True,,3.1,Twin Room,https://www.booking.com/hotel/de/meininger-city-hostel-senefelder-platz.html?lang=en-us,,$,86,7.8,Good,1671.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/316055406.webp?k=692aa81d62137ab86b970cd64cf76965b9a15325846ed345abbf65342623ffc3&o=&s=1,Hotel-Pension Victoria,,False,False,"Lichtenberg, Berlin",False,,7.2,Triple Room with Private External Bathroom,https://www.booking.com/hotel/de/pension-victoria.html?lang=en-us,,$,89,7.1,Good,453.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/115272959.webp?k=4715602b4208e493bb41dfff588299796f25ec9a463804c651157b1d8c229926&o=&s=1,Hotel Bett und Buch,,False,False,"Treptow-Köpenick, Berlin",False,,15.3,Economy Double Room,https://www.booking.com/hotel/de/bett-und-buch.html?lang=en-us,,$,89,8.6,Excellent,921.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/216175119.webp?k=714e6f09604e72dc72708ccf406c4a4f02958f258c46195bc74533f6cb5cb90e&o=&s=1,Max Brown Hotel Ku'damm,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,4.2,Small Double Room,https://www.booking.com/hotel/de/max-brown-kudamm.html?lang=en-us,6.0,$,113,8.3,Very Good,2285.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/140941279.webp?k=fd0629b9c9ccaa8436d12ff63421ba09f3703e597b92ddab02cd2970d2ab24c8&o=&s=1,Happy Go Lucky Hotel + Hostel,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,5.3,Double Room with Private Bathroom,https://www.booking.com/hotel/de/pension-berolina.html?lang=en-us,,$,113,7.2,Good,3386.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/82244630.webp?k=756a0829db42ff81b30c136ccf5015e1f3994fb4588894f0c593cc2d1dd3513b&o=&s=1,Hotel Amelie Berlin,,False,False,"Mitte, Berlin",True,,0.9,Double Room,https://www.booking.com/hotel/de/amelieberlin.html?lang=en-us,5.0,$,117,6.2,Review score,974.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/36283535.webp?k=832584883ca7b5442473d5d319a3956623e55318de846f42ac6a1bc8ba014099&o=&s=1,Hotel St.-Michaels-Heim,3.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,,7.4,Economy Twin Room,https://www.booking.com/hotel/de/st-michaels-heim.html?lang=en-us,,$,119,8.2,Very Good,206.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/438428668.webp?k=80bf87c6298e2be53d45e944f58e5eb46cedf17bf433d92c9c182e3a30cc276a&o=&s=1,Hotel Nova,,False,False,"Lichtenberg, Berlin",True,,8.2,Standard Double or Twin Room,https://www.booking.com/hotel/de/hotelnova.html?lang=en-us,,$,98,6.1,Review score,284.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/127790869.webp?k=8f8d7d84aa366a83ca2f509ed38257571ad4976150961400bbcaec3f43cb08cf&o=&s=1,Hotel Spree-idyll,3.0,False,False,"Treptow-Köpenick, Berlin",False,,17.5,Double Room,https://www.booking.com/hotel/de/spree-idyll.html?lang=en-us,,$,153,8.5,Very Good,689.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/584959.webp?k=237d697efa0262ab826b4a1aa611014fa7ef329102b391a0274162e3ea679c0e&o=&s=1,Hotel Alt - Tegel,,False,False,"Reinickendorf, Berlin",True,,10.3,Double Room,https://www.booking.com/hotel/de/alt-tegel.html?lang=en-us,,$,125,7.3,Good,421.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/382499781.webp?k=1508769e6fc3f691f624c20657a2a6ba7c48734628200ebd6c3b470b679558ae&o=&s=1,Gold Palais Hotel,,True,False,"Prenzlauer Berg, Berlin",False,,3.6,Double Classic with Balcony,https://www.booking.com/hotel/de/gold-palais.html?lang=en-us,7.0,$,139,8.2,Very Good,515.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/171735210.webp?k=5278c5e011d511bb9f135d3d7af80ac0f00fcd484f4fa4c5b041fb9527718688&o=&s=1,Mondrian Suites Berlin am Checkpoint Charlie,,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,1.7,Comfort Studio,https://www.booking.com/hotel/de/mondrian-suite-berlin-am-checkpoint-charly.html?lang=en-us,,$,108,8.4,Very Good,4548.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/349955050.webp?k=52083d28c16bf28b2820203a9e08748bf5aab0015c74e4c59a45b1d71b6883f3&o=&s=1,Märkischer Hof Hotel,,False,False,"Mitte, Berlin",True,,1.4,Economy Double Room,https://www.booking.com/hotel/de/markischer-hof-berlin1.html?lang=en-us,,$,93,4.1,Review score,1446.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/142225756.webp?k=10078fb112a1274b69cace7df6715630e2517aa25771b6f99c3a36fdc80b5d4e&o=&s=1,Boutique Hotel Kerlin,,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,,4.5,Comfort Triple Room,https://www.booking.com/hotel/de/alexanderberlin.html?lang=en-us,6.0,$,136,8.3,Very Good,181.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/5388085.webp?k=f2bb095dd0e2b40e6c093a5b40234752a274d30ebb3fa0e7b6e083489f64ab83&o=&s=1,Hotel AI Königshof,,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,5.0,Double Room,https://www.booking.com/hotel/de/aikoenigshofstutt.html?lang=en-us,5.0,$,99,7.1,Good,819.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/257588729.webp?k=b618ca51e35d3c082378abbd5acaae4cf649b4bb1f141aa5dfd2680f2e252254&o=&s=1,Hotel Villa Kastania,4.0,False,False,"Charlottenburg-Wilmersdorf, Berlin",True,,7.4,Standard Double Room with Balcony or Terrace,https://www.booking.com/hotel/de/villa-kastania.html?lang=en-us,,$,139,7.9,Good,1015.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/135832516.webp?k=0f4998d746aa7c58813d6bc03cf9d68f2ee5fc82b5ab3bcde8a451df58d83927&o=&s=1,Hotel Rotdorn,,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,,8.0,Standard Double Room,https://www.booking.com/hotel/de/hotel-rotdorn.html?lang=en-us,,$,170,8.8,Excellent,475.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/256544659.webp?k=36c55b934e4f1de757eccd9bb0af63e330e5d72847392d3e319a75edb347e33f&o=&s=1,Sezer B&A UG,,False,False,"Treptow-Köpenick, Berlin",False,,12.9,Budget Double Room,https://www.booking.com/hotel/de/sezer-b-amp-a-ug-berlin.html?lang=en-us,,$,65,4.4,Review score,343.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/325940034.webp?k=3443785dec3d31872293a1f147be476b980001ad1d675b125a903b3a952b5aae&o=&s=1,Pension Freiraum Guesthouse Berlin,,False,False,"Prenzlauer Berg, Berlin",True,,4.0,Standard Double Room,https://www.booking.com/hotel/de/pension-guesthouse-berlin.html?lang=en-us,,$,129,8.1,Very Good,220.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/424230494.webp?k=0846a09f988d0d5e6cfdf9a5924571c331b11151d9eee928eb2ff8b8edf80481&o=&s=1,Motel Home Wittenau,3.0,False,False,"Reinickendorf, Berlin",True,,8.7,Double Room - Disability Access,https://www.booking.com/hotel/de/motelhome-wittenau.html?lang=en-us,,$,117,7.5,Good,42.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/224693307.webp?k=6ac094d86cf2e638964f08d347258019a0d055da6659972d59980c86b7a176a7&o=&s=1,NeoHostel,,False,True,"Treptow-Köpenick, Berlin",False,,16.2,Double or Twin Room,https://www.booking.com/hotel/de/neohostel.html?lang=en-us,,$,72,6.5,Review score,2127.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/411217213.webp?k=862638a489261a6e9d615316b25a0343bcc1f162210a2a00e5014d2f5dfed706&o=&s=1,Hotel Alter Markt,,False,False,"Treptow-Köpenick, Berlin",False,,15.8,Double Room,https://www.booking.com/hotel/de/alter-markt.html?lang=en-us,,$,109,7.2,Good,124.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/82858553.webp?k=c15560feaf4ef9e8c95436399b076052d1acaf80976421563c328ec3187d64ed&o=&s=1,Gästehaus Pauline,,False,False,"Charlottenburg-Wilmersdorf, Berlin",False,,9.8,Studio Apartment,https://www.booking.com/hotel/de/gastehaus-pauline.html?lang=en-us,,$,137,8.5,Very Good,874.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/423676355.webp?k=ec30e879d1097f62fc068f5c29f2fba7f2999b8c2f404623acabed0aa32bb04d&o=&s=1,Kiez Box TwentyForSeven,,False,False,"Friedrichshain-Kreuzberg, Berlin",True,,5.3,Doppelbettzimmer mit Gemeinschaftsbad,https://www.booking.com/hotel/de/kiez-box.html?lang=en-us,2.0,$,75,7.4,Good,332.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/445875645.webp?k=de70db0ed15cc8612d5abf18d6bd11322ba2cdfc41a08ce54e9b304d18540caa&o=&s=1,Adina Apartment Hotel Berlin Hackescher Markt,,False,False,"Mitte, Berlin",True,,2.0,Studio,https://www.booking.com/hotel/de/adina-apartment-berlin-hackescher-markt.html?lang=en-us,,$,190,8.6,Excellent,1878.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/54447979.webp?k=e193754a79eddbef4a99b6015ddb407ae346dbd344491ad75af92fc499c776d4&o=&s=1,Seminar- und Gästehaus Flussbad Gartenstrasse,,False,False,"Treptow-Köpenick, Berlin",False,,15.9,Twin Room,https://www.booking.com/hotel/de/hostel-am-flussbad.html?lang=en-us,,$,142,8.5,Very Good,434.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/25942399.webp?k=870a6a1fc95cb15779aecafa2e299f7d9187e2eda69b02c10d01f42489770849&o=&s=1,Pension Levi,,False,False,"Mitte, Berlin",True,,2.0,Double Room,https://www.booking.com/hotel/de/pension-levi.html?lang=en-us,4.0,$,84,6.5,Review score,61.0,booking
https://cf.bstatic.com/xdata/images/hotel/square200/5562552.webp?k=23d6ae04cd9ebe051eeb622eb0ca8f8a2d1524df47cdc5ad41353c767120309f&o=&s=1,HOLI-Berlin Hotel,,False,False,"Lichtenberg, Berlin",False,,8.2,Double or Twin Room with Shared Bathroom,https://www.booking.com/hotel/de/hostel.html?lang=en-us,,$,76,7.7,Good,833.0,booking
